Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S05,W0010,2026-01-15,ACTIVE,605.8,2895.68,337.41,1088.41
S05,W0010,2026-01-16,ACTIVE,605.42,3113.85,337.28,1124.4
S05,W0010,2026-01-17,ACTIVE,596.61,3065.3,332.45,1107.49
S05,W0010,2026-01-18,ACTIVE,553.69,2818.35,308.61,1023.42
S05,W0010,2026-01-19,ACTIVE,623.61,2899.37,347.66,1106.84
S05,W0010,2026-01-20,ACTIVE,608.77,2934.82,339.47,1097.91
S05,W0010,2026-01-21,ACTIVE,632.89,2954.65,353,1125.33
S05,W0010,2026-01-22,ACTIVE,594.11,3017.24,331.45,1096.98
S05,W0010,2026-01-23,ACTIVE,680.42,2902.47,379.7,1164.17
S05,W0010,2026-01-24,ACTIVE,548.59,3294.37,306.2,1097.65
S05,W0010,2026-01-25,ACTIVE,559.2,2819.27,312.2,1029.08
S05,W0010,2026-01-26,ACTIVE,576.68,3013.16,322.04,1078.87
S05,W0010,2026-01-27,ACTIVE,580.17,2697.47,324.06,1029.75
S05,W0010,2026-01-28,ACTIVE,516.41,2750.41,288.52,974.81
S05,W0010,2026-01-29,ACTIVE,582.59,3240.75,325.57,1122.72
S05,W0010,2026-01-30,ACTIVE,594.3,3377.38,332.19,1157.2
S05,W0010,2026-01-31,ACTIVE,609.35,3077.72,340.69,1122.3
S05,W0010,2026-02-02,ACTIVE,619.44,3362.8,346.49,1179.91
S05,W0010,2026-02-04,ACTIVE,661.3,3212.23,370.08,1196.67
S05,W0010,2026-02-05,ACTIVE,615.96,3172.67,344.79,1144.74
S05,W0010,2026-02-06,ACTIVE,549.02,2942.1,315.97,1039.37
S05,W0010,2026-02-07,ACTIVE,624.86,2817.4,349.94,1094.43
S05,W0010,2026-02-08,ACTIVE,625.33,2970.47,350.29,1120.41
S05,W0010,2026-02-09,ACTIVE,643.62,3274.13,360.62,1189.31
S05,W0010,2026-02-10,ACTIVE,587.48,2961.82,329.24,1081.12
S05,W0010,2026-02-11,ACTIVE,584.66,2765.98,327.74,1045.66
S05,W0010,2026-02-12,ACTIVE,651.41,2826.34,365.24,1122.47
S05,W0010,2026-02-13,ACTIVE,610.14,3239.53,342.18,1150.06
S05,W0010,2026-02-14,ACTIVE,606.76,2943.72,340.37,1097.38
S05,W0010,2026-02-15,ACTIVE,580.1,2917.35,325.49,1066.33
S05,W0010,2026-02-16,ACTIVE,529.61,2932.81,297.23,1018.41
S05,W0010,2026-02-17,ACTIVE,581.64,2572.62,326.51,1010.41
S05,W0010,2026-02-18,ACTIVE,549.06,2843.76,308.3,1023.02
S05,W0010,2026-02-19,ACTIVE,580.97,2758.17,326.29,1040.67
S05,W0010,2026-02-20,ACTIVE,592.96,2776.25,333.1,1055.67
S05,W0010,2026-02-21,ACTIVE,624.04,2991.62,350.65,1122.64
S05,W0010,2026-02-22,ACTIVE,621.81,2797.99,349.48,1088.14
S05,W0010,2026-02-23,ACTIVE,621.86,3207.53,349.59,1156.45
S05,W0010,2026-02-24,ACTIVE,636.47,2914.06,357.89,1122.15
S05,W0010,2026-02-25,ACTIVE,612.85,2712.68,344.69,1064.96
S05,W0010,2026-02-26,ACTIVE,621.26,3112.44,349.5,1140
S05,W0010,2026-02-27,ACTIVE,573.2,3068.45,322.54,1084.61
S05,W0010,2026-02-28,ACTIVE,574.86,2706.46,323.55,1025.94
S05,W0010,2026-03-01,ACTIVE,619.98,2595.69,349.03,1052.6
S05,W0010,2026-03-02,ACTIVE,620.69,2882.8,349.51,1101.16
S05,W0010,2026-03-03,ACTIVE,615.62,2663.18,346.74,1059.48
S05,W0010,2026-03-04,ACTIVE,582.07,2887.92,327.92,1063.39
S05,W0010,2026-03-05,ACTIVE,636.69,2991.9,358.78,1135.34
S05,W0010,2026-03-06,ACTIVE,553.34,2940.13,311.88,1043.36
S05,W0010,2026-03-07,ACTIVE,536.79,2999.22,302.63,1036.66
S05,W0010,2026-03-09,ACTIVE,602.84,2847.95,340.03,1077.5
S05,W0010,2026-03-10,ACTIVE,708.91,3157.71,399.95,1235.2
S05,W0010,2026-03-11,ACTIVE,547.82,2694.42,309.14,996.89
S05,W0010,2026-03-13,ACTIVE,529.95,2955.58,299.2,1022.55
S05,W0010,2026-03-14,ACTIVE,618.17,2917.93,349.09,1104.49
S05,W0010,2026-03-15,ACTIVE,545.76,2842.98,308.27,1019.59
S05,W0010,2026-03-16,ACTIVE,627.35,2938.34,354.44,1117.07
S05,W0010,2026-03-19,ACTIVE,534.7,2876.66,302.31,1014.14
S05,W0010,2026-03-20,ACTIVE,614.67,3100.56,347.6,1131.43
S05,W0010,2026-03-21,ACTIVE,597.23,2707.9,337.82,1048.55
S05,W0010,2026-03-22,ACTIVE,643.19,2778.88,363.91,1106.34
S05,W0010,2026-03-23,ACTIVE,592.26,3101.93,335.17,1109.25
S05,W0010,2026-03-24,ACTIVE,544.7,3041.55,308.33,1051.63
S05,W0010,2026-03-25,ACTIVE,541.18,3012.5,306.41,1043.26
S05,W0010,2026-03-26,ACTIVE,575.71,2993.78,326.04,1074.67
S05,W0010,2026-03-27,ACTIVE,521.21,3055.69,295.24,1030.49
S05,W0010,2026-03-28,ACTIVE,561.19,2666.98,317.96,1005.69
S05,W0010,2026-03-29,ACTIVE,602.66,3227.3,341.54,1140.54
S05,W0010,2026-03-30,ACTIVE,585.07,2927.73,331.65,1073.03
S05,W0010,2026-03-31,ACTIVE,559.7,2779.65,317.35,1022.98
S05,W0010,2026-04-02,ACTIVE,541.4,2695.96,307.11,990.73
S05,W0010,2026-04-03,ACTIVE,610.05,2993.88,346.14,1109.03
S05,W0010,2026-04-04,ACTIVE,513.55,2793.35,291.46,979.11
S05,W0010,2026-04-05,ACTIVE,541.02,3092.04,307.12,1056.36
S05,W0010,2026-04-06,ACTIVE,606.36,2734.18,344.3,1062.06
S05,W0010,2026-04-07,ACTIVE,561.87,2965.99,319.11,1056.2
S05,W0010,2026-04-08,ACTIVE,578.01,3143.85,328.35,1101.99
S05,W0010,2026-04-10,ACTIVE,588.68,3017.05,334.57,1091.52
S05,W0010,2026-04-11,ACTIVE,580.79,3052.08,330.16,1089.47
S05,W0010,2026-04-12,ACTIVE,614.36,2860.54,349.33,1091.12
S05,W0010,2026-04-13,ACTIVE,534.67,2744.64,304.09,992.11
S05,W0010,2026-04-14,ACTIVE,655.95,3126.14,373.16,1176.97
S05,W0010,2026-04-15,ACTIVE,545.5,2906.26,310.4,1029.88
S05,W0010,2026-04-16,ACTIVE,551.87,2868.98,314.1,1030.03
S05,W0010,2026-04-17,ACTIVE,588.08,3069.24,334.78,1099.62
S05,W0010,2026-04-19,ACTIVE,582.32,2924.88,331.66,1069.8
S05,W0010,2026-04-20,ACTIVE,620.05,2964.21,353.24,1114.09
S05,W0010,2026-04-22,ACTIVE,596.13,2709.66,339.77,1047.74
S05,W0010,2026-04-23,ACTIVE,608.27,3068.7,346.77,1119.72
S05,W0010,2026-04-24,ACTIVE,606.76,2665,345.99,1050.93
S05,W0010,2026-04-25,ACTIVE,558.23,2852.69,318.39,1033.68
S05,W0010,2026-04-26,ACTIVE,538.61,2825.37,307.28,1009.51
S05,W0010,2026-04-27,ACTIVE,593.76,2610.06,338.82,1028.77
S05,W0010,2026-04-28,ACTIVE,541.01,3061.75,308.79,1051.3
S05,W0010,2026-04-29,ACTIVE,523.83,2667.3,299.06,968.38
S05,W0010,2026-04-30,ACTIVE,557.67,2794.45,318.45,1023.41
S05,W0010,2026-05-01,ACTIVE,636.48,3090.58,363.54,1151.58
S05,W0010,2026-05-02,ACTIVE,584.69,2981.41,334.04,1081.59
S05,W0010,2026-05-03,ACTIVE,564.99,2925.84,322.86,1052.63
S05,W0010,2026-05-04,ACTIVE,550.54,2692.29,314.68,999.25
S05,W0010,2026-05-05,ACTIVE,538.96,3039.65,308.13,1045.57
S05,W0010,2026-05-06,ACTIVE,573.36,2707.4,327.88,1024.59
S05,W0010,2026-05-08,ACTIVE,574.67,3144.02,328.78,1098.67
S05,W0010,2026-05-09,ACTIVE,562.45,3010.46,321.86,1064.19
S05,W0010,2026-05-10,ACTIVE,603.3,2882.85,345.33,1083.77
S05,W0010,2026-05-11,ACTIVE,593.4,2495.54,339.74,1009.32
S05,W0010,2026-05-12,ACTIVE,598.64,2675.09,342.82,1044.49
S05,W0010,2026-05-13,ACTIVE,588.81,2819.74,337.27,1058.77
S05,W0010,2026-05-14,ACTIVE,576.16,2772.5,330.11,1038.24
S05,W0010,2026-05-15,ACTIVE,599.84,2817.18,343.75,1069.37
S05,W0010,2026-05-16,ACTIVE,559.99,2785.26,320.99,1024.2
S05,W0010,2026-05-17,ACTIVE,591.4,2834.65,339.07,1063.84
S05,W0010,2026-05-18,ACTIVE,541.93,2808.59,310.78,1010.03
S05,W0010,2026-05-19,ACTIVE,607.89,2912.81,348.7,1093.36
S05,W0010,2026-05-20,ACTIVE,576.08,2847.1,330.52,1050.6
S05,W0010,2026-05-21,ACTIVE,567.23,2960.93,325.52,1060.72
S05,W0010,2026-05-22,ACTIVE,524.04,3018.78,300.81,1027.17
S05,W0010,2026-05-23,ACTIVE,572.08,2596.29,328.46,1004.8
S05,W0010,2026-05-24,ACTIVE,528.05,3121.96,303.25,1048.38
S05,W0010,2026-05-25,ACTIVE,551.2,3010.32,316.63,1052.92
S05,W0010,2026-05-26,ACTIVE,562.18,3055.62,323.01,1071.45
S05,W0010,2026-05-27,ACTIVE,519.67,3215.94,298.66,1055.66
S05,W0010,2026-05-29,ACTIVE,521.91,2768.68,300.08,983.36
S05,W0010,2026-05-30,ACTIVE,502.3,3023.21,288.88,1006.17
S05,W0010,2026-05-31,ACTIVE,546.94,2748.7,314.62,1005.06
S05,W0010,2026-06-01,ACTIVE,573.07,2920.73,329.73,1059.86
S05,W0010,2026-06-02,ACTIVE,518.46,2526.75,290.29,939.59
S05,W0010,2026-06-03,ACTIVE,609.27,3329.87,350.73,1164.25
S05,W0010,2026-06-04,ACTIVE,643.98,3072.98,370.8,1156.14
S05,W0010,2026-06-05,ACTIVE,544.57,2682.36,313.63,991.63
S05,W0010,2026-06-06,ACTIVE,567.38,2526.34,326.84,988.44
S05,W0010,2026-06-07,ACTIVE,535.96,2931.15,308.82,1024.49
S05,W0010,2026-06-08,ACTIVE,560.38,2499.28,327.49,976.93
S05,W0010,2026-06-09,ACTIVE,606.43,2522.03,349.59,1026.77
S05,W0010,2026-06-10,ACTIVE,527.57,2789.59,304.2,992.5
S05,W0010,2026-06-11,ACTIVE,557.28,2713.9,321.4,1009.6
S05,W0010,2026-06-12,ACTIVE,500.38,2769.15,288.66,961.91
S05,W0010,2026-06-13,ACTIVE,582.78,2667.08,336.27,1027.29
S05,W0010,2026-06-14,ACTIVE,513.08,2757.46,296.13,972.66
S05,W0010,2026-06-15,ACTIVE,594.82,2504.13,343.38,1012.18
S05,W0010,2026-06-16,ACTIVE,539.4,2533.16,311.46,961.59
S05,W0010,2026-06-17,ACTIVE,537.33,2733.86,310.34,992.97
S05,W0010,2026-06-18,ACTIVE,501.79,3061.62,289.88,1012.06
S05,W0010,2026-06-19,ACTIVE,513.11,2685.97,296.49,960.77
S05,W0010,2026-06-20,ACTIVE,569.13,2608.47,328.94,1003.88
S05,W0010,2026-06-21,ACTIVE,552.17,2958.4,319.21,1045.24
S05,W0010,2026-06-22,ACTIVE,566.27,2896.69,327.44,1049.05
S05,W0010,2026-06-23,ACTIVE,540.19,3128.88,312.44,1061.67
S05,W0010,2026-06-24,ACTIVE,526.47,2615.5,304.57,962.39
S05,W0010,2026-06-25,ACTIVE,561.81,2909.6,325.09,1046.74
S05,W0010,2026-06-26,ACTIVE,520.76,2664.9,301.41,964.91
S05,W0010,2026-06-27,ACTIVE,498.03,2595.2,288.32,930.56
S05,W0010,2026-06-28,ACTIVE,548.34,2460.28,317.52,958.39
S05,W0010,2026-06-29,ACTIVE,595.8,2709.48,345.08,1047.38
S05,W0010,2026-06-30,ACTIVE,609.86,2644.29,353.31,1050.58
S05,W0010,2026-07-01,ACTIVE,561.47,2776.02,325.35,1024.14
S05,W0010,2026-07-02,ACTIVE,597.42,3065.05,346.27,1108.26
S05,W0010,2026-07-03,ACTIVE,545.64,2537.57,316.33,968.57
S05,W0010,2026-07-04,ACTIVE,498.82,2489.51,289.26,913.74
S05,W0010,2026-07-05,ACTIVE,547.04,3111.68,315.15,1065.65
S05,W0010,2026-07-06,ACTIVE,535.34,2822.92,310.58,1005.83
S05,W0010,2026-07-07,ACTIVE,513.28,2493.52,297.85,928.87
S05,W0010,2026-07-08,ACTIVE,606.34,2660.34,351.94,1049.73
S05,W0010,2026-07-10,ACTIVE,539.64,2635.28,313.37,978.85
S05,W0010,2026-07-11,ACTIVE,579.79,2604.1,336.77,1013.81
S05,W0010,2026-07-12,ACTIVE,530.2,2997.01,308.03,1029.7
S05,W0010,2026-07-13,ACTIVE,540.29,2513.05,313.97,959.13
S05,W0010,2026-07-15,ACTIVE,591.38,2765.7,343.82,1052.33
S05,W0010,2026-07-16,ACTIVE,567.9,2786.43,330.25,1032.3
S05,W0010,2026-07-17,ACTIVE,532.18,2720.95,309.55,985.67
S05,W0010,2026-07-18,ACTIVE,503.38,3044.55,292.86,1010.81
S05,W0010,2026-07-19,ACTIVE,589.51,2873.85,343.06,1068.48
S05,W0010,2026-07-20,ACTIVE,562.58,2684.06,327.46,1009.92
S05,W0010,2026-07-21,ACTIVE,531.64,2927.68,309.53,1019.59
S05,W0010,2026-07-22,ACTIVE,572.34,2715.97,333.3,1025
S05,W0010,2026-07-23,ACTIVE,542.14,2441.42,315.79,949.04
S05,W0010,2026-07-24,ACTIVE,547.77,2827.42,319.14,1019.01
S05,W0010,2026-07-25,ACTIVE,550.59,2643.41,320.86,991.16
S05,W0010,2026-07-26,ACTIVE,538.53,3074.32,313.91,1050.92
S05,W0010,2026-07-27,ACTIVE,626.67,3071.28,365.37,1138.55
S05,W0010,2026-07-28,ACTIVE,566.06,2853.14,330.11,1041.58
S05,W0010,2026-07-29,ACTIVE,508.83,2616.62,296.8,944.93
S05,W0010,2026-07-30,ACTIVE,476.78,2929.72,278.17,965.07
S05,W0010,2026-07-31,ACTIVE,552.92,2527.01,322.67,974.09
S05,W0010,2026-08-01,ACTIVE,526.99,2778.38,307.62,990.05
S05,W0010,2026-08-02,ACTIVE,578.48,2657.67,337.75,1021.43
S05,W0010,2026-08-03,ACTIVE,546.18,2565.41,318.97,973.75
S05,W0010,2026-08-04,ACTIVE,597.79,3004.13,349.19,1098.48
S05,W0010,2026-08-05,ACTIVE,584.51,2857.42,341.51,1060.75
S05,W0010,2026-08-06,ACTIVE,570.4,2532.35,328.74,992.46
S05,W0010,2026-08-07,ACTIVE,550.37,2442.1,321.72,957.39
S05,W0010,2026-08-08,ACTIVE,554.52,2561.37,324.22,981.42
S05,W0010,2026-08-09,ACTIVE,532.3,2693.77,311.3,981.26
S05,W0010,2026-08-10,ACTIVE,561.91,2875.91,328.69,1041.23
S05,W0010,2026-08-11,ACTIVE,582.82,2781.73,341,1046.44
S05,W0010,2026-08-12,ACTIVE,589.34,2520.02,344.9,1009.34
S05,W0010,2026-08-13,ACTIVE,573.85,2909.1,335.91,1058.7
S05,W0010,2026-08-14,ACTIVE,564.83,2845.13,330.71,1039.02
S05,W0010,2026-08-15,ACTIVE,574.73,2709.5,336.59,1026.31
S05,W0010,2026-08-16,ACTIVE,553.77,2712.95,324.39,1005.93
S05,W0010,2026-08-17,ACTIVE,537.03,2773.14,314.65,999.22
S05,W0010,2026-08-18,ACTIVE,504.37,2844.68,295.59,978.48
S05,W0010,2026-08-19,ACTIVE,573,2519.65,335.89,992.94
S05,W0010,2026-08-20,ACTIVE,515.52,2597.09,302.27,948.37
S05,W0010,2026-08-21,ACTIVE,519.48,2522,304.66,939.81
S05,W0010,2026-08-22,ACTIVE,579.44,2552.3,339.91,1004.82
S05,W0010,2026-08-23,ACTIVE,586.01,2230.04,343.84,957.68
S05,W0010,2026-08-24,ACTIVE,554.81,3046.43,325.61,1062.55
S05,W0010,2026-08-25,ACTIVE,576.56,2486.83,338.45,991.03
S05,W0010,2026-08-26,ACTIVE,521.24,3162.73,306.05,1048.36
S05,W0017,2025-08-27,ACTIVE,465.91,2344.63,250.87,856.68
S05,W0017,2025-08-28,ACTIVE,536.88,2588.85,289.16,968.36
S05,W0017,2025-08-29,ACTIVE,562.58,2247.75,303.08,937.21
S05,W0017,2025-08-30,ACTIVE,506.08,2212.93,272.7,874.9
S05,W0017,2025-08-31,ACTIVE,487.13,2699.52,262.55,937.05
S05,W0017,2025-09-02,ACTIVE,497.6,2260.26,268.32,874.31
S05,W0017,2025-09-03,ACTIVE,486.76,2323.69,262.54,874.04
S05,W0017,2025-09-04,ACTIVE,487.79,2314.46,263.16,873.53
S05,W0017,2025-09-05,ACTIVE,491.04,2081.23,264.98,837.91
S05,W0017,2025-09-06,ACTIVE,466.21,2212.75,251.64,835
S05,W0017,2025-09-07,ACTIVE,453.09,2834.33,244.62,925.48
S05,W0017,2025-09-08,ACTIVE,544.8,2429.51,294.2,949.72
