Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S04,W0001,2025-12-03,ACTIVE,36.87,163.75,580.4,64.16
S04,W0001,2025-12-05,ACTIVE,36.48,172.61,582.9,65.25
S04,W0001,2025-12-06,ACTIVE,34.62,160.75,557.2,61.41
S04,W0001,2025-12-07,ACTIVE,38.83,173.64,629.68,67.77
S04,W0001,2025-12-08,ACTIVE,37.4,184.74,611.1,68.19
S04,W0001,2025-12-10,ACTIVE,36.87,169.24,611.7,65.08
S04,W0001,2025-12-11,ACTIVE,38.59,182.53,645.11,69.01
S04,W0001,2025-12-12,ACTIVE,37.7,172.49,635.24,66.45
S04,W0001,2025-12-13,ACTIVE,37.21,169.2,631.82,65.41
S04,W0001,2025-12-14,ACTIVE,36.37,171.04,622.38,64.88
S04,W0001,2025-12-15,ACTIVE,40.17,170.32,692.94,68.56
S04,W0001,2025-12-16,ACTIVE,39.23,161.52,682.08,66.15
S04,W0001,2025-12-17,ACTIVE,40.26,161.06,705.76,67.1
S04,W0001,2025-12-18,ACTIVE,35,166.36,618.43,62.73
S04,W0001,2025-12-19,ACTIVE,36.49,174.22,650.06,65.53
S04,W0001,2025-12-20,ACTIVE,41.89,158.54,752.36,68.31
S04,W0001,2025-12-21,ACTIVE,39.52,158.94,715.8,66.01
S04,W0001,2025-12-22,ACTIVE,33.03,183.04,603.14,63.54
S04,W0001,2025-12-23,ACTIVE,37.68,187.93,693.81,69
S04,W0001,2025-12-24,ACTIVE,40.05,158.4,743.78,66.45
S04,W0001,2025-12-25,ACTIVE,35.01,175.94,655.75,64.33
S04,W0001,2025-12-26,ACTIVE,38.38,172.96,724.99,67.21
S04,W0001,2025-12-27,ACTIVE,35.54,164.85,677.17,63.02
S04,W0001,2025-12-28,ACTIVE,38.56,164.96,741.18,66.05
S04,W0001,2025-12-29,ACTIVE,35.07,164.89,680,62.55
S04,W0001,2025-12-30,ACTIVE,36.04,156.95,705.1,62.2
S04,W0001,2025-12-31,ACTIVE,38.11,144.4,752.21,62.18
S04,W0001,2026-01-01,ACTIVE,39.48,144.91,786.3,63.63
S04,W0001,2026-01-02,ACTIVE,35.91,154.52,721.72,61.66
S04,W0001,2026-01-03,ACTIVE,33.04,143.36,670.19,56.93
S04,W0001,2026-01-05,ACTIVE,36.09,166.94,745.66,63.91
S04,W0001,2026-01-06,ACTIVE,33.64,179.47,701.62,63.55
S04,W0001,2026-01-07,ACTIVE,33.61,154.04,707.7,59.28
S04,W0001,2026-01-08,ACTIVE,36.55,163.37,776.86,63.78
S04,W0001,2026-01-09,ACTIVE,36.66,155.83,786.67,62.63
S04,W0001,2026-01-10,ACTIVE,32.65,154.81,707.64,58.45
S04,W0001,2026-01-11,ACTIVE,36.59,158.22,800.65,62.96
S04,W0001,2026-01-12,ACTIVE,36.76,151.31,812.48,61.98
S04,W0001,2026-01-13,ACTIVE,34.92,149.69,779.4,59.87
S04,W0001,2026-01-14,ACTIVE,34.38,179.96,775.15,64.37
S04,W0001,2026-01-15,ACTIVE,32.24,153.32,734.42,57.79
S04,W0001,2026-01-16,ACTIVE,31.75,139.82,730.71,55.05
S04,W0001,2026-01-17,ACTIVE,34.12,153.56,793.3,59.71
S04,W0001,2026-01-18,ACTIVE,32.84,159.38,771.6,59.4
S04,W0001,2026-01-19,ACTIVE,36.44,160.63,865.26,63.21
S04,W0001,2026-01-20,ACTIVE,33.23,142.3,797.49,56.95
S04,W0001,2026-01-21,ACTIVE,34.86,154.88,845.74,60.67
S04,W0001,2026-01-22,ACTIVE,36.86,162.86,904.03,64
S04,W0001,2026-01-24,ACTIVE,35.14,153.6,880.97,60.74
S04,W0001,2026-01-25,ACTIVE,34.29,163.37,869.46,61.52
S04,W0001,2026-01-26,ACTIVE,34.75,141.13,891.17,58.27
S04,W0001,2026-01-27,ACTIVE,34.44,153.64,893.36,60.05
S04,W0001,2026-01-28,ACTIVE,35.59,164.31,933.83,62.98
S04,W0001,2026-01-29,ACTIVE,31.8,150.7,844.1,56.92
S04,W0001,2026-01-30,ACTIVE,32.74,161.25,879.6,59.62
S04,W0001,2026-01-31,ACTIVE,35.9,149.14,975.87,60.76
S04,W0001,2026-02-01,ACTIVE,36.25,141.49,997.56,59.83
S04,W0001,2026-02-02,ACTIVE,35.02,142.85,975.39,58.83
S04,W0001,2026-02-03,ACTIVE,30.2,132.51,851.64,52.29
S04,W0001,2026-02-04,ACTIVE,34.56,157.38,986.86,60.79
S04,W0001,2026-02-05,ACTIVE,29.48,148.1,852.35,54.16
S04,W0001,2026-02-06,ACTIVE,29.65,138.5,868.54,52.73
S04,W0001,2026-02-07,ACTIVE,32.88,134.63,975.47,55.32
S04,W0001,2026-02-08,ACTIVE,33.68,150.5,1012.56,58.76
S04,W0001,2026-02-09,ACTIVE,32.63,148.29,993.98,57.35
S04,W0001,2026-02-10,ACTIVE,31.11,140.14,960.71,54.47
S04,W0001,2026-02-13,ACTIVE,32.09,173.12,1032.7,60.94
S04,W0001,2026-02-14,ACTIVE,35.34,142.45,1142.62,59.08
S04,W0001,2026-02-15,ACTIVE,32.19,138.16,1040.89,55.22
S04,W0001,2026-02-16,ACTIVE,32.78,158.25,1059.89,59.16
S04,W0001,2026-02-17,ACTIVE,33.07,146.2,1069.15,57.44
S04,W0001,2026-02-18,ACTIVE,30.2,137.66,976.38,53.14
S04,W0001,2026-02-19,ACTIVE,34.18,146.27,1105.25,58.56
S04,W0001,2026-02-20,ACTIVE,31.51,151.7,1018.75,56.79
S04,W0001,2026-02-21,ACTIVE,29.63,122.51,958.14,50.05
S04,W0001,2026-02-22,ACTIVE,31.48,153.21,1017.91,57.02
S04,W0001,2026-02-23,ACTIVE,31.27,136.06,1011.18,53.95
S04,W0001,2026-02-24,ACTIVE,32.44,143.12,1048.89,56.29
S04,W0001,2026-02-25,ACTIVE,29.47,140.02,952.75,52.81
S04,W0001,2026-02-26,ACTIVE,32.33,143.44,1045.4,56.24
S04,W0001,2026-02-27,ACTIVE,34.23,154.67,1106.82,60.01
S04,W0001,2026-02-28,ACTIVE,30.72,138.36,993.33,53.78
S04,W0001,2026-03-01,ACTIVE,33.01,127.19,1067.2,54.21
S04,W0001,2026-03-02,ACTIVE,27.8,147.03,898.72,52.31
S04,W0001,2026-03-03,ACTIVE,28.34,143.19,916.43,52.21
S04,W0001,2026-03-04,ACTIVE,30.75,140.83,994.13,54.22
S04,W0001,2026-03-05,ACTIVE,28.43,124.92,919.25,49.25
S04,W0001,2026-03-06,ACTIVE,34.31,147.21,1109.26,58.85
S04,W0001,2026-03-07,ACTIVE,33.27,155.6,1075.7,59.2
S04,W0001,2026-03-08,ACTIVE,31.05,136.41,1003.97,53.79
S04,W0001,2026-03-09,ACTIVE,28.81,144.97,931.44,52.97
S04,W0001,2026-03-10,ACTIVE,33.44,136.3,1081.29,56.16
S04,W0001,2026-03-11,ACTIVE,29.44,148.22,951.78,54.14
S04,W0001,2026-03-12,ACTIVE,32.53,135.36,1051.68,55.09
S04,W0001,2026-03-13,ACTIVE,30.1,135.95,973.09,52.76
S04,W0001,2026-03-14,ACTIVE,30.96,135.96,1000.97,53.62
S04,W0001,2026-03-15,ACTIVE,30.71,125.57,993.06,51.64
S04,W0001,2026-03-16,ACTIVE,30.36,140.82,981.76,53.83
S04,W0001,2026-03-17,ACTIVE,31.64,141.25,1022.86,55.18
S04,W0001,2026-03-18,ACTIVE,28.67,131.73,926.91,50.63
S04,W0001,2026-03-19,ACTIVE,32.32,131.2,1044.9,54.19
S04,W0001,2026-03-20,ACTIVE,30.85,128.29,997.54,52.23
S04,W0001,2026-03-21,ACTIVE,30.44,145.45,984.3,54.68
S04,W0001,2026-03-22,ACTIVE,34.58,130.89,1118.16,56.4
S04,W0001,2026-03-23,ACTIVE,31.76,141.66,1026.99,55.37
S04,W0001,2026-03-24,ACTIVE,29.06,142.38,939.46,52.79
S04,W0001,2026-03-25,ACTIVE,28.53,117.8,922.45,48.16
S04,W0001,2026-03-26,ACTIVE,33.07,146.81,1069.14,57.54
S04,W0001,2026-03-27,ACTIVE,33.06,149.58,1068.9,57.99
S04,W0001,2026-03-28,ACTIVE,29.38,130.35,950.03,51.11
S04,W0001,2026-03-30,ACTIVE,30.07,141.45,972.26,53.65
S04,W0001,2026-03-31,ACTIVE,29.08,137.45,940.25,51.99
S04,W0001,2026-04-01,ACTIVE,30.35,143.68,787.88,54.3
S04,W0001,2026-04-02,ACTIVE,26.62,128.56,860.66,48.05
S04,W0001,2026-04-03,ACTIVE,29.26,118.2,945.92,48.96
S04,W0001,2026-04-04,ACTIVE,27.48,133.59,888.54,49.75
S04,W0001,2026-04-06,ACTIVE,30.24,151.62,977.79,55.51
S04,W0001,2026-04-07,ACTIVE,26.26,119.68,848.81,46.21
S04,W0001,2026-04-09,ACTIVE,27.69,127.88,895.35,49
S04,W0001,2026-04-10,ACTIVE,32.2,141.52,1041.15,55.79
S04,W0001,2026-04-11,ACTIVE,27.43,125.42,886.82,48.33
S04,W0001,2026-04-12,ACTIVE,32.41,121.31,1047.99,52.63
S04,W0001,2026-04-13,ACTIVE,29.53,129.15,954.83,51.06
S04,W0001,2026-04-14,ACTIVE,29.08,127.4,940.08,50.31
S04,W0001,2026-04-15,ACTIVE,30.65,142.42,991.03,54.39
S04,W0001,2026-04-16,ACTIVE,26.92,125.57,870.42,47.85
S04,W0001,2026-04-17,ACTIVE,27,144.63,873.14,51.11
S04,W0001,2026-04-18,ACTIVE,29.23,129.49,945,50.81
S04,W0001,2026-04-19,ACTIVE,28.83,132.05,932.14,50.84
S04,W0001,2026-04-20,ACTIVE,28.65,146.79,926.37,53.11
S04,W0001,2026-04-21,ACTIVE,29.22,134.76,944.72,51.68
S04,W0001,2026-04-22,ACTIVE,28.11,120.01,908.88,48.11
S04,W0001,2026-04-23,ACTIVE,28.13,131.56,909.59,50.06
S04,W0001,2026-04-24,ACTIVE,29.49,133.87,953.43,51.8
S04,W0001,2026-04-25,ACTIVE,31.3,126.12,1011.89,52.32
S04,W0001,2026-04-26,ACTIVE,26.36,118.34,852.27,46.08
S04,W0001,2026-04-27,ACTIVE,30.05,119.39,971.52,49.95
S04,W0001,2026-04-28,ACTIVE,23.49,133.5,759.58,45.74
S04,W0001,2026-04-29,ACTIVE,29.59,141.6,956.81,53.19
S04,W0001,2026-04-30,ACTIVE,27.53,119.52,890.16,47.45
S04,W0001,2026-05-01,ACTIVE,30.73,121.27,993.68,50.94
S04,W0001,2026-05-02,ACTIVE,27.13,120.44,877.21,47.2
S04,W0001,2026-05-03,ACTIVE,25.37,123.63,820.25,45.98
S04,W0001,2026-05-04,ACTIVE,29.36,122.81,949.37,49.83
S04,W0001,2026-05-06,ACTIVE,28.1,130.19,908.6,49.8
S04,W0001,2026-05-07,ACTIVE,29.1,123.14,940.79,49.62
S04,W0001,2026-05-08,ACTIVE,27.35,125.96,884.22,48.34
S04,W0001,2026-05-09,ACTIVE,29.85,124.22,965.05,50.55
S04,W0001,2026-05-10,ACTIVE,26.46,128.03,855.59,47.8
S04,W0001,2026-05-11,ACTIVE,24.33,119.87,786.61,44.31
S04,W0001,2026-05-12,ACTIVE,28.97,128.17,936.74,50.33
S04,W0001,2026-05-13,ACTIVE,26.23,136.35,848.2,48.96
S04,W0001,2026-05-14,ACTIVE,28.59,108.85,924.29,46.73
S04,W0001,2026-05-15,ACTIVE,26.57,114.24,859.1,45.61
S04,W0001,2026-05-16,ACTIVE,26.28,121.81,849.68,46.58
S04,W0001,2026-05-17,ACTIVE,26.19,123.19,846.68,46.72
S04,W0001,2026-05-18,ACTIVE,27.99,123.26,905.15,48.53
S04,W0001,2026-05-19,ACTIVE,29.66,127.84,958.9,50.97
S04,W0001,2026-05-20,ACTIVE,26.84,126.65,867.91,47.95
S04,W0001,2026-05-21,ACTIVE,30.58,128.08,988.85,51.93
S04,W0001,2026-05-22,ACTIVE,26.66,118.35,861.88,46.39
S04,W0001,2026-05-23,ACTIVE,25.4,100.55,821.28,42.16
S04,W0001,2026-05-24,ACTIVE,26.09,121.09,843.58,46.27
S04,W0001,2026-05-25,ACTIVE,26.95,124.42,871.49,47.69
S04,W0001,2026-05-27,ACTIVE,25.66,116.34,829.7,45.05
S04,W0001,2026-05-28,ACTIVE,26.58,123.63,859.33,47.19
S04,W0001,2026-05-29,ACTIVE,26.38,119.36,852.96,46.27
S04,W0001,2026-05-30,ACTIVE,26.55,117.53,858.42,46.14
S04,W0001,2026-05-31,ACTIVE,24.34,115.33,786.98,43.56
S04,W0001,2026-06-01,ACTIVE,25.47,124.07,823.65,46.15
S04,W0001,2026-06-03,ACTIVE,25.15,117.45,813.28,44.72
S04,W0001,2026-06-04,ACTIVE,27.85,106.36,900.46,45.58
S04,W0001,2026-06-05,ACTIVE,25.91,102.87,837.64,43.06
S04,W0001,2026-06-06,ACTIVE,24.22,94.21,783.06,39.92
S04,W0001,2026-06-07,ACTIVE,27.51,111.15,889.53,46.04
S04,W0001,2026-06-08,ACTIVE,25.4,118.87,821.23,45.21
S04,W0001,2026-06-10,ACTIVE,24.76,113.24,800.49,43.63
S04,W0001,2026-06-11,ACTIVE,26.49,120.13,856.37,46.51
S04,W0001,2026-06-12,ACTIVE,25.12,98.13,812.33,41.48
S04,W0001,2026-06-14,ACTIVE,25.25,117.97,816.46,44.91
S04,W0001,2026-06-15,ACTIVE,25.12,116.56,812.27,44.55
S04,W0001,2026-06-16,ACTIVE,24.1,126.15,779.35,45.13
S04,W0001,2026-06-17,ACTIVE,26.41,110,854.07,44.74
S04,W0001,2026-06-18,ACTIVE,26.78,114.54,865.85,45.87
S04,W0001,2026-06-19,ACTIVE,26.9,112.84,869.62,45.71
S04,W0001,2026-06-20,ACTIVE,26.92,116.71,870.46,46.37
S04,W0001,2026-06-21,ACTIVE,26.77,122.55,865.67,47.2
S04,W0001,2026-06-22,ACTIVE,24.75,117.34,800.24,44.31
S04,W0001,2026-06-23,ACTIVE,25.86,118.32,836.09,45.58
S04,W0001,2026-06-24,ACTIVE,23.03,114.72,744.76,42.15
S04,W0001,2026-06-25,ACTIVE,24.94,113.39,806.38,43.84
S04,W0001,2026-06-26,ACTIVE,27.22,128.61,880.03,48.66
S04,W0001,2026-06-28,ACTIVE,25.68,131.79,830.28,47.65
S04,W0001,2026-06-29,ACTIVE,21.99,127.64,711.12,43.26
S04,W0001,2026-06-30,ACTIVE,26.02,131.4,841.39,47.92
S04,W0001,2026-07-01,ACTIVE,24.31,118.84,785.98,44.12
S04,W0001,2026-07-02,ACTIVE,25.96,126.66,839.34,47.07
S04,W0001,2026-07-03,ACTIVE,26.54,110.94,858.12,45.03
S04,W0001,2026-07-05,ACTIVE,27.27,109.42,881.74,45.51
S04,W0001,2026-07-06,ACTIVE,26.44,104.38,854.76,43.84
S04,W0001,2026-07-07,ACTIVE,25.21,118.54,815.24,44.97
S04,W0001,2026-07-08,ACTIVE,23.02,112.21,744.32,41.72
S04,W0001,2026-07-09,ACTIVE,23.1,116.44,746.99,42.51
S04,W0001,2026-07-10,ACTIVE,25.55,123.18,826.04,46.08
S04,W0001,2026-07-11,ACTIVE,24.15,112.56,780.92,42.91
S04,W0001,2026-07-12,ACTIVE,23.25,118.42,751.7,42.99
S04,W0001,2026-07-13,ACTIVE,26.61,105.12,860.42,44.13
S04,W0001,2026-07-14,ACTIVE,26.91,126.42,870.13,47.98
S04,W0001,2026-07-15,ACTIVE,25.38,123.58,820.63,45.98
S04,W0001,2026-07-16,ACTIVE,25.09,128.07,811.36,46.44
S04,W0001,2026-07-17,ACTIVE,24.21,126.31,782.82,45.26
S04,W0001,2026-07-18,ACTIVE,23.74,107.67,767.5,41.69
S04,W0001,2026-07-19,ACTIVE,24.61,117.12,795.58,44.13
S04,W0001,2026-07-20,ACTIVE,24.47,99.85,791.27,41.11
S04,W0001,2026-07-21,ACTIVE,24.55,106.4,793.86,42.28
S04,W0001,2026-07-22,ACTIVE,26.12,107.66,844.54,44.06
S04,W0001,2026-07-23,ACTIVE,25.47,100.6,823.68,42.24
S04,W0001,2026-07-24,ACTIVE,25.04,103.07,809.45,42.22
S04,W0001,2026-07-25,ACTIVE,23.62,97.65,763.57,39.9
S04,W0001,2026-07-26,ACTIVE,25.1,119.41,811.52,45
S04,W0001,2026-07-27,ACTIVE,22.92,103.18,741.17,40.12
S04,W0001,2026-07-28,ACTIVE,22.95,117.31,741.97,42.5
S04,W0001,2026-07-29,ACTIVE,24.14,99.08,780.48,40.65
S04,W0001,2026-07-30,ACTIVE,24.48,105.9,791.59,42.13
S04,W0001,2026-07-31,ACTIVE,25.37,101.12,820.24,42.22
S04,W0001,2026-08-01,ACTIVE,24.55,114.04,793.77,43.56
S04,W0001,2026-08-02,ACTIVE,23.79,109.31,769.2,42.01
S04,W0001,2026-08-03,ACTIVE,23.6,113.82,763.21,42.57
S04,W0001,2026-08-04,ACTIVE,26.2,116.63,847.24,45.64
S04,W0001,2026-08-05,ACTIVE,25.01,105.33,808.75,42.57
S04,W0001,2026-08-06,ACTIVE,22.67,102.68,732.89,39.78
S04,W0001,2026-08-07,ACTIVE,24.3,112.68,785.55,43.08
S04,W0001,2026-08-08,ACTIVE,25.16,115.47,813.66,44.41
S04,W0001,2026-08-09,ACTIVE,27.27,102.59,881.77,44.37
S04,W0001,2026-08-10,ACTIVE,21.94,113.67,709.22,40.89
S04,W0001,2026-08-11,ACTIVE,25.04,105.32,809.8,42.59
S04,W0001,2026-08-12,ACTIVE,23.08,119.03,746.25,42.92
S04,W0001,2026-08-14,ACTIVE,27.91,117.2,902.55,47.44
S04,W0001,2026-08-15,ACTIVE,23.32,106.71,754.08,41.11
S04,W0001,2026-08-16,ACTIVE,23.9,129.97,772.77,45.56
S04,W0001,2026-08-17,ACTIVE,24.48,122.81,791.48,44.95
S04,W0001,2026-08-18,ACTIVE,23,104.99,743.52,40.5
S04,W0001,2026-08-20,ACTIVE,24.96,122.54,807.12,45.38
S04,W0001,2026-08-21,ACTIVE,24.24,87.07,783.82,38.75
S04,W0001,2026-08-22,ACTIVE,22.15,108.53,716.31,40.24
S04,W0001,2026-08-23,ACTIVE,23.09,106.76,746.72,40.88
S04,W0001,2026-08-24,ACTIVE,25.45,113.75,822.79,44.41
S04,W0001,2026-08-25,ACTIVE,25.08,114.33,810.76,44.14
S04,W0001,2026-08-26,ACTIVE,25.06,102.64,810.28,42.17
