Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S07,W0003,2025-11-28,ACTIVE,181.62,933.5,378.04,337.2
S07,W0003,2025-11-29,ACTIVE,182.14,894.72,379.59,331.26
S07,W0003,2025-11-30,ACTIVE,188.75,935.77,393.87,344.71
S07,W0003,2025-12-01,ACTIVE,170.26,767.4,355.73,298.16
S07,W0003,2025-12-02,ACTIVE,187.49,859.06,392.2,330.67
S07,W0003,2025-12-03,ACTIVE,182.11,756.23,381.43,308.15
S07,W0003,2025-12-04,ACTIVE,169.59,843.45,355.65,310.17
S07,W0003,2025-12-05,ACTIVE,160.63,778.15,337.28,290.32
S07,W0003,2025-12-06,ACTIVE,168.34,801.43,353.91,301.91
S07,W0003,2025-12-07,ACTIVE,187.64,950.06,394.99,345.98
S07,W0003,2025-12-08,ACTIVE,159.47,934.36,336.12,315.2
S07,W0003,2025-12-09,ACTIVE,180.4,880.95,358.63,327.23
S07,W0003,2025-12-10,ACTIVE,167.52,840.44,353.98,307.59
S07,W0003,2025-12-11,ACTIVE,161.05,809.18,340.72,295.91
S07,W0003,2025-12-12,ACTIVE,180.47,882.58,382.3,327.57
S07,W0003,2025-12-13,ACTIVE,163.39,854.78,346.56,305.85
S07,W0003,2025-12-14,ACTIVE,167.87,929.66,356.49,322.81
S07,W0003,2025-12-15,ACTIVE,180.66,860.52,384.15,324.08
S07,W0003,2025-12-16,ACTIVE,180.25,824.31,383.76,317.64
S07,W0003,2025-12-17,ACTIVE,192.5,752.04,410.35,317.84
S07,W0003,2025-12-18,ACTIVE,176.44,847.08,376.6,317.62
S07,W0003,2025-12-19,ACTIVE,168.92,799.55,360.99,302.18
S07,W0003,2025-12-20,ACTIVE,162.6,872.38,347.92,308
S07,W0003,2025-12-21,ACTIVE,171.8,822.46,368.09,308.88
S07,W0003,2025-12-22,ACTIVE,159.37,966.66,341.88,320.48
S07,W0003,2025-12-23,ACTIVE,179.36,845.22,385.25,320.23
S07,W0003,2025-12-24,ACTIVE,164.82,867.36,354.47,309.38
S07,W0003,2025-12-25,ACTIVE,184.19,879.95,396.62,330.85
S07,W0003,2025-12-26,ACTIVE,159.58,838.67,344.06,299.36
S07,W0003,2025-12-27,ACTIVE,149.91,939.04,323.64,306.42
S07,W0003,2025-12-28,ACTIVE,170.24,845.75,367.98,311.2
S07,W0003,2025-12-29,ACTIVE,183.12,811.42,396.32,318.36
S07,W0003,2025-12-30,ACTIVE,174,900.16,377.07,324.03
S07,W0003,2025-12-31,ACTIVE,141.01,897.82,305.97,290.65
S07,W0003,2026-01-01,ACTIVE,155.53,846.49,337.89,296.61
S07,W0003,2026-01-02,ACTIVE,175.88,889.41,382.58,324.12
S07,W0003,2026-01-03,ACTIVE,184.42,830.01,401.67,322.76
S07,W0003,2026-01-05,ACTIVE,177.36,788.11,387.27,308.71
S07,W0003,2026-01-06,ACTIVE,163,931.12,356.38,318.19
S07,W0003,2026-01-07,ACTIVE,154.06,814.82,337.25,289.86
S07,W0003,2026-01-09,ACTIVE,175.05,875.65,384.19,320.99
S07,W0003,2026-01-10,ACTIVE,167.76,804.94,368.66,301.92
S07,W0003,2026-01-11,ACTIVE,192.05,909.52,422.58,343.64
S07,W0003,2026-01-12,ACTIVE,164.75,834.28,362.97,303.8
S07,W0003,2026-01-13,ACTIVE,155.68,835.26,343.42,294.89
S07,W0003,2026-01-14,ACTIVE,167.81,757.33,370.65,294.03
S07,W0003,2026-01-15,ACTIVE,183.4,819.79,405.61,320.03
S07,W0003,2026-01-16,ACTIVE,164.56,821.84,364.4,301.53
S07,W0003,2026-01-17,ACTIVE,160.29,876.98,355.42,306.45
S07,W0003,2026-01-18,ACTIVE,169.29,764.89,375.84,296.77
S07,W0003,2026-01-19,ACTIVE,173.08,834.24,384.74,312.12
S07,W0003,2026-01-20,ACTIVE,134.73,848.54,299.88,276.15
S07,W0003,2026-01-21,ACTIVE,173.58,793.57,386.85,305.84
S07,W0003,2026-01-22,ACTIVE,168.76,821.88,376.58,305.74
S07,W0003,2026-01-23,ACTIVE,171,826.44,382.09,308.74
S07,W0003,2026-01-24,ACTIVE,172.28,911.76,385.43,324.24
S07,W0003,2026-01-25,ACTIVE,168.68,813.75,377.86,304.31
S07,W0003,2026-01-26,ACTIVE,163.63,778.32,367.03,293.35
S07,W0003,2026-01-27,ACTIVE,174.45,765.68,391.8,302.06
S07,W0003,2026-01-29,ACTIVE,171.75,816.64,386.72,307.86
S07,W0003,2026-01-30,ACTIVE,169.54,672.6,382.24,281.64
S07,W0003,2026-01-31,ACTIVE,173.24,877.86,391.08,319.55
S07,W0003,2026-02-01,ACTIVE,151.15,818,341.65,287.48
S07,W0003,2026-02-02,ACTIVE,194.64,899.77,440.54,344.6
S07,W0003,2026-02-03,ACTIVE,168.4,781.6,381.64,298.67
S07,W0003,2026-02-05,ACTIVE,151.84,786.47,344.99,282.92
S07,W0003,2026-02-06,ACTIVE,170.25,852.91,387.32,312.4
S07,W0003,2026-02-07,ACTIVE,172.61,789.1,393.2,304.13
S07,W0003,2026-02-08,ACTIVE,171.45,825.74,391.06,309.07
S07,W0003,2026-02-09,ACTIVE,175.84,910.93,401.59,327.66
S07,W0003,2026-02-10,ACTIVE,158.64,828.72,362.77,296.76
S07,W0003,2026-02-11,ACTIVE,173.83,788.11,398.03,305.18
S07,W0003,2026-02-12,ACTIVE,168.44,801.81,386.18,302.08
S07,W0003,2026-02-13,ACTIVE,149.53,790.79,343.28,281.33
S07,W0003,2026-02-14,ACTIVE,165.57,732.97,380.6,287.73
S07,W0003,2026-02-17,ACTIVE,148.57,887.69,342.84,296.52
S07,W0003,2026-02-18,ACTIVE,164.54,800.45,380.2,297.95
S07,W0003,2026-02-19,ACTIVE,184.8,689.26,427.55,299.68
S07,W0003,2026-02-20,ACTIVE,168.34,983.12,389.98,332.19
S07,W0003,2026-02-21,ACTIVE,158.09,847.81,366.73,299.39
S07,W0003,2026-02-22,ACTIVE,176.58,847.03,410.16,317.75
S07,W0003,2026-02-23,ACTIVE,180.7,813.64,420.27,316.31
S07,W0003,2026-02-24,ACTIVE,182.8,734.63,425.69,305.24
S07,W0003,2026-02-25,ACTIVE,172.76,844.45,402.84,313.5
S07,W0003,2026-02-26,ACTIVE,176.15,824.1,411.29,313.5
S07,W0003,2026-02-27,ACTIVE,170.67,685.37,399,284.9
S07,W0003,2026-02-28,ACTIVE,163.49,785.82,382.73,294.46
S07,W0003,2026-03-01,ACTIVE,155.98,783.17,365.63,286.51
S07,W0003,2026-03-02,ACTIVE,160.2,889.47,376.01,308.45
S07,W0003,2026-03-03,ACTIVE,144.84,809.97,340.4,279.84
S07,W0003,2026-03-04,ACTIVE,150.08,805.57,353.18,284.34
S07,W0003,2026-03-05,ACTIVE,164.28,801.94,387.09,297.94
S07,W0003,2026-03-06,ACTIVE,158.19,777.18,373.24,287.72
S07,W0003,2026-03-07,ACTIVE,163.93,809.54,387.29,298.85
S07,W0003,2026-03-08,ACTIVE,148.75,799.47,351.88,282
S07,W0003,2026-03-09,ACTIVE,163.79,887.23,387.97,311.66
S07,W0003,2026-03-10,ACTIVE,156.24,789.58,370.57,287.84
S07,W0003,2026-03-11,ACTIVE,159.47,816.9,378.73,295.62
S07,W0003,2026-03-12,ACTIVE,162.95,832.36,387.5,301.68
S07,W0003,2026-03-13,ACTIVE,154.37,841.5,367.59,294.62
S07,W0003,2026-03-14,ACTIVE,179.68,743.31,428.42,303.57
S07,W0003,2026-03-15,ACTIVE,185.6,779.54,443.11,315.52
S07,W0003,2026-03-16,ACTIVE,165.32,842.75,395.22,305.78
S07,W0003,2026-03-18,ACTIVE,156.32,788.37,374.69,287.72
S07,W0003,2026-03-19,ACTIVE,138.9,766.45,333.36,266.64
S07,W0003,2026-03-20,ACTIVE,162.45,753.5,390.41,288.03
S07,W0003,2026-03-21,ACTIVE,165.78,767.12,398.95,293.63
S07,W0003,2026-03-22,ACTIVE,167.83,756.78,404.41,293.96
S07,W0003,2026-03-23,ACTIVE,160.52,803.61,387.31,294.46
S07,W0003,2026-03-24,ACTIVE,173.39,783.84,418.92,304.03
S07,W0003,2026-03-26,ACTIVE,159.22,894.82,385.69,308.36
S07,W0003,2026-03-27,ACTIVE,148.29,821.98,359.7,285.29
S07,W0003,2026-03-28,ACTIVE,163.71,803.36,397.63,297.6
S07,W0003,2026-03-29,ACTIVE,145.29,756.98,353.36,271.45
S07,W0003,2026-03-30,ACTIVE,158.3,801.53,385.51,291.89
S07,W0003,2026-03-31,ACTIVE,162.37,848.35,395.95,303.76
S07,W0003,2026-04-01,ACTIVE,141.75,708.62,346.12,259.85
S07,W0003,2026-04-02,ACTIVE,165.56,828.67,389.83,303.67
S07,W0003,2026-04-03,ACTIVE,169.83,800.71,415.8,303.28
S07,W0003,2026-04-04,ACTIVE,162.1,812.98,397.39,297.6
S07,W0003,2026-04-05,ACTIVE,152.51,833.15,374.37,291.37
S07,W0003,2026-04-06,ACTIVE,166.21,730.17,408.56,287.9
S07,W0003,2026-04-07,ACTIVE,152.82,802.31,376.14,286.54
S07,W0003,2026-04-08,ACTIVE,143.32,702.45,382.14,260.4
S07,W0003,2026-04-09,ACTIVE,156.7,836.12,386.74,296.05
S07,W0003,2026-04-10,ACTIVE,161.32,714.08,398.66,280.33
S07,W0003,2026-04-11,ACTIVE,151.51,651.57,374.92,260.11
S07,W0003,2026-04-12,ACTIVE,164.64,740.49,407.96,288.06
S07,W0003,2026-04-13,ACTIVE,153.34,775,380.47,282.51
S07,W0003,2026-04-14,ACTIVE,150.83,741.87,374.74,274.48
S07,W0003,2026-04-15,ACTIVE,157.47,807.2,391.75,292
S07,W0003,2026-04-16,ACTIVE,147.65,717.99,367.82,267.32
S07,W0003,2026-04-18,ACTIVE,160.45,778.22,400.79,290.15
S07,W0003,2026-04-19,ACTIVE,157.84,769.57,394.8,286.1
S07,W0003,2026-04-20,ACTIVE,163.06,735.85,408.38,285.7
S07,W0003,2026-04-21,ACTIVE,149.16,657.74,374.09,258.78
S07,W0003,2026-04-22,ACTIVE,151.69,753.16,380.95,277.22
S07,W0003,2026-04-23,ACTIVE,146.12,729.03,367.44,267.63
S07,W0003,2026-04-24,ACTIVE,163.07,779.48,410.62,292.98
S07,W0003,2026-04-25,ACTIVE,159.01,748.78,400.95,283.81
S07,W0003,2026-04-26,ACTIVE,152.99,850.58,386.29,294.75
S07,W0003,2026-04-27,ACTIVE,142.4,748.42,360.04,267.14
S07,W0003,2026-04-28,ACTIVE,151.52,774.14,383.59,280.54
S07,W0003,2026-04-29,ACTIVE,148.18,731.34,375.65,270.07
S07,W0003,2026-04-30,ACTIVE,161.43,861.08,409.79,304.94
S07,W0003,2026-05-01,ACTIVE,152.52,779.21,387.71,282.39
S07,W0003,2026-05-02,ACTIVE,170.06,778.66,432.88,299.84
S07,W0003,2026-05-03,ACTIVE,157.41,783.38,401.22,287.97
S07,W0003,2026-05-04,ACTIVE,127.98,742.52,326.65,251.73
S07,W0003,2026-05-05,ACTIVE,161.59,673.7,412.98,273.87
S07,W0003,2026-05-06,ACTIVE,144.66,792.91,370.22,276.81
S07,W0003,2026-05-07,ACTIVE,148.89,746.73,381.55,273.34
S07,W0003,2026-05-08,ACTIVE,172.94,696.3,443.79,288.99
S07,W0003,2026-05-09,ACTIVE,161.27,740.8,414.42,284.74
S07,W0003,2026-05-10,ACTIVE,162.07,699.43,417.03,278.64
S07,W0003,2026-05-11,ACTIVE,150.66,804.93,388.19,284.82
S07,W0003,2026-05-12,ACTIVE,156.56,750.87,403.95,281.71
S07,W0003,2026-05-13,ACTIVE,149.69,720.63,386.75,269.8
S07,W0003,2026-05-14,ACTIVE,151.32,677.32,391.49,264.21
S07,W0003,2026-05-15,ACTIVE,159.92,709.38,414.31,278.15
S07,W0003,2026-05-16,ACTIVE,147.04,707.2,381.48,264.91
S07,W0003,2026-05-17,ACTIVE,150.21,769.92,390.21,278.53
S07,W0003,2026-05-18,ACTIVE,151.03,678.99,392.89,264.2
S07,W0003,2026-05-19,ACTIVE,158.21,749.5,412.13,283.13
S07,W0003,2026-05-20,ACTIVE,147.43,727.32,384.56,268.65
S07,W0003,2026-05-21,ACTIVE,151.6,792.92,395.98,283.75
S07,W0003,2026-05-22,ACTIVE,151.2,702.02,395.49,268.2
S07,W0003,2026-05-23,ACTIVE,155.42,713,407.07,274.25
S07,W0003,2026-05-24,ACTIVE,162.24,816.56,425.52,298.33
S07,W0003,2026-05-25,ACTIVE,140.37,699,368.67,256.87
S07,W0003,2026-05-26,ACTIVE,139.84,740.52,367.77,263.26
S07,W0003,2026-05-27,ACTIVE,132.55,808.55,349.08,267.31
S07,W0003,2026-05-28,ACTIVE,147.95,748.16,390.19,272.64
S07,W0003,2026-05-29,ACTIVE,138.73,740.7,366.36,262.18
S07,W0003,2026-05-30,ACTIVE,146.03,741.13,386.18,269.55
S07,W0003,2026-05-31,ACTIVE,143.86,698.52,380.96,260.28
S07,W0003,2026-06-01,ACTIVE,141.93,718.64,376.38,261.7
S07,W0003,2026-06-02,ACTIVE,147.91,682.34,392.77,261.63
S07,W0003,2026-06-03,ACTIVE,144.71,763.68,384.79,271.99
S07,W0003,2026-06-04,ACTIVE,142.94,671.99,380.62,254.94
S07,W0003,2026-06-05,ACTIVE,147.14,786.36,392.35,278.2
S07,W0003,2026-06-06,ACTIVE,141.11,738.27,376.79,264.16
S07,W0003,2026-06-07,ACTIVE,149.74,712.88,400.38,268.55
S07,W0003,2026-06-08,ACTIVE,158.6,662.47,424.68,269.01
S07,W0003,2026-06-09,ACTIVE,153.75,732.82,412.25,275.89
S07,W0003,2026-06-10,ACTIVE,151.63,726.61,407.13,272.73
S07,W0003,2026-06-11,ACTIVE,138.69,745.82,372.9,262.99
S07,W0003,2026-06-12,ACTIVE,135.1,694.51,363.76,250.85
S07,W0003,2026-06-13,ACTIVE,162.76,639.7,438.82,269.38
S07,W0003,2026-06-14,ACTIVE,143.16,722.81,386.51,263.63
S07,W0003,2026-06-16,ACTIVE,168.98,715.26,457.51,288.19
S07,W0003,2026-06-17,ACTIVE,151.24,684.95,410.05,265.4
S07,W0003,2026-06-18,ACTIVE,135.44,786.58,367.73,266.54
S07,W0003,2026-06-19,ACTIVE,156.88,713.16,426.54,275.74
S07,W0003,2026-06-20,ACTIVE,128.35,797.81,349.44,261.32
S07,W0003,2026-06-21,ACTIVE,126.34,760.48,344.44,253.09
S07,W0003,2026-06-22,ACTIVE,146.78,699.53,400.73,263.37
S07,W0003,2026-06-23,ACTIVE,140.05,707.5,382.91,257.97
S07,W0003,2026-06-24,ACTIVE,139.51,691.8,381.97,254.81
S07,W0003,2026-06-25,ACTIVE,146.11,739.72,400.58,269.4
S07,W0003,2026-06-26,ACTIVE,137.11,737.13,376.44,259.97
S07,W0003,2026-06-28,ACTIVE,131.86,643.13,363.04,239.05
S07,W0003,2026-06-29,ACTIVE,153.25,715.59,422.51,272.52
S07,W0003,2026-06-30,ACTIVE,142.19,572.69,392.57,237.64
S07,W0003,2026-07-01,ACTIVE,147.08,706.12,406.66,264.77
S07,W0003,2026-07-03,ACTIVE,144.78,775.99,401.42,274.11
S07,W0003,2026-07-04,ACTIVE,157.61,738.29,437.61,280.66
S07,W0003,2026-07-05,ACTIVE,149.73,715.61,416.32,269
S07,W0003,2026-07-06,ACTIVE,128.69,640.15,358.32,235.38
S07,W0003,2026-07-07,ACTIVE,150.23,708.21,418.88,268.27
S07,W0003,2026-07-08,ACTIVE,143.06,645.06,399.44,250.57
S07,W0003,2026-07-09,ACTIVE,137.57,761.91,384.67,264.56
S07,W0003,2026-07-10,ACTIVE,156.66,743.69,438.66,280.61
S07,W0003,2026-07-12,ACTIVE,146.88,726.7,412.44,268
S07,W0003,2026-07-13,ACTIVE,131.79,734.14,370.58,254.15
S07,W0003,2026-07-14,ACTIVE,140.23,751.9,394.89,265.55
S07,W0003,2026-07-15,ACTIVE,145.74,719.61,410.99,265.68
S07,W0003,2026-07-16,ACTIVE,140.57,756.96,396.97,266.73
S07,W0003,2026-07-17,ACTIVE,142.7,761.68,403.55,269.65
S07,W0003,2026-07-18,ACTIVE,145.86,663.82,413.08,256.5
S07,W0003,2026-07-19,ACTIVE,148.41,754.62,420.91,274.18
S07,W0003,2026-07-20,ACTIVE,141.38,782.65,401.52,271.82
S07,W0003,2026-07-21,ACTIVE,148.49,723.1,422.32,269.01
S07,W0003,2026-07-22,ACTIVE,141.55,741.34,403.16,265.11
S07,W0003,2026-07-23,ACTIVE,150.3,747.89,428.69,274.95
S07,W0003,2026-07-25,ACTIVE,143.49,764.12,410.45,270.84
S07,W0003,2026-07-26,ACTIVE,142.91,701.39,409.35,259.81
S07,W0003,2026-07-27,ACTIVE,146.79,646.56,421.07,254.55
S07,W0003,2026-07-28,ACTIVE,130.9,719.44,376.02,250.81
S07,W0003,2026-07-29,ACTIVE,134.22,752.8,386.11,259.69
S07,W0003,2026-07-30,ACTIVE,147.14,660.03,423.9,257.15
S07,W0003,2026-07-31,ACTIVE,141.88,775.59,409.32,271.15
S07,W0003,2026-08-01,ACTIVE,154.51,772.86,388.37,283.32
S07,W0003,2026-08-02,ACTIVE,135.09,701.57,390.86,252.02
S07,W0003,2026-08-03,ACTIVE,144.73,688.09,419.34,259.41
S07,W0003,2026-08-05,ACTIVE,140.32,621.32,407.75,243.87
S07,W0003,2026-08-06,ACTIVE,134.32,752.62,390.87,259.76
S07,W0003,2026-08-07,ACTIVE,136.14,632.24,396.73,241.51
S07,W0003,2026-08-08,ACTIVE,146.54,743.05,427.66,270.38
S07,W0003,2026-08-09,ACTIVE,142.58,752.34,416.72,267.97
S07,W0003,2026-08-10,ACTIVE,146.98,563,430.18,240.81
S07,W0003,2026-08-11,ACTIVE,134.28,641.08,393.59,241.13
S07,W0003,2026-08-12,ACTIVE,139.85,690.79,410.5,254.98
S07,W0003,2026-08-13,ACTIVE,131.23,613.65,385.75,233.51
S07,W0003,2026-08-14,ACTIVE,138.28,688.54,407.08,253.04
S07,W0003,2026-08-15,ACTIVE,145.33,661.61,428.45,255.6
S07,W0003,2026-08-16,ACTIVE,146.38,661.1,432.16,256.56
S07,W0003,2026-08-17,ACTIVE,149.28,736.06,441.35,271.96
S07,W0003,2026-08-18,ACTIVE,146.46,663.03,433.65,256.97
S07,W0003,2026-08-19,ACTIVE,149.51,625.05,443.34,253.69
S07,W0003,2026-08-20,ACTIVE,140.45,660.51,417.07,250.53
S07,W0003,2026-08-21,ACTIVE,134.79,724.72,400.86,255.58
S07,W0003,2026-08-22,ACTIVE,136.16,630.13,405.52,241.18
S07,W0003,2026-08-23,ACTIVE,132.67,658.19,395.69,242.37
S07,W0003,2026-08-24,ACTIVE,149.56,711.64,446.73,268.17
S07,W0003,2026-08-25,ACTIVE,134.5,658.62,402.32,244.27
S07,W0003,2026-08-26,ACTIVE,145.31,647.31,435.28,253.2
S07,W0018,2025-08-27,ACTIVE,199.41,1068.95,370.34,377.57
S07,W0018,2025-08-28,ACTIVE,216.74,1254.43,403,425.81
S07,W0018,2025-08-29,ACTIVE,239.4,1211.62,445.67,441.34
S07,W0018,2025-08-30,ACTIVE,221.1,1107.79,412.1,405.73
S07,W0018,2025-08-31,ACTIVE,256,1025.05,477.72,426.84
S07,W0018,2025-09-01,ACTIVE,224.43,1210.08,419.32,426.11
S07,W0018,2025-09-02,ACTIVE,227.19,1096.25,424.98,409.9
S07,W0018,2025-09-03,ACTIVE,223.99,1202.96,419.51,424.48
S07,W0018,2025-09-04,ACTIVE,218.39,1101.96,409.51,402.05
S07,W0018,2025-09-06,ACTIVE,226.42,1010.52,425.6,394.84
S07,W0018,2025-09-07,ACTIVE,233.94,1066.05,440.28,411.62
S07,W0018,2025-09-08,ACTIVE,228.53,1030.4,430.61,400.26
S07,W0018,2025-09-09,ACTIVE,240.1,1196.02,452.95,439.44
S07,W0018,2025-09-12,ACTIVE,218.94,1110.87,414.53,404.09
S07,W0018,2025-09-13,ACTIVE,192.05,1066.78,364.06,369.85
S07,W0018,2025-09-14,ACTIVE,212.85,1021.68,403.98,383.13
S07,W0018,2025-09-15,ACTIVE,234.27,1057.05,445.19,410.45
S07,W0018,2025-09-16,ACTIVE,224.48,1237.83,427.1,430.79
S07,W0018,2025-09-17,ACTIVE,211.2,1155.97,402.3,403.86
S07,W0018,2025-09-18,ACTIVE,216.08,1120.9,412.11,402.9
S07,W0018,2025-09-19,ACTIVE,216.19,1145.38,412.82,407.09
S07,W0018,2025-09-20,ACTIVE,218.28,1097.85,417.32,401.26
S07,W0018,2025-09-21,ACTIVE,219.98,1118.99,421.08,406.48
S07,W0018,2025-09-22,ACTIVE,229.96,1187.3,440.72,427.84
S07,W0018,2025-09-23,ACTIVE,204.07,1071.95,391.58,382.73
S07,W0018,2025-09-24,ACTIVE,235.5,1004.98,452.44,403
S07,W0018,2025-09-25,ACTIVE,217.39,1148.39,418.14,408.79
S07,W0018,2025-09-26,ACTIVE,214.21,1122.9,412.54,401.36
S07,W0018,2025-09-27,ACTIVE,208.17,984.33,401.39,372.23
S07,W0018,2025-09-29,ACTIVE,203.12,1122.39,392.61,390.19
