Site Code,Well ID,Datetime,Status,Oil (bbl),Gas (mcf),Water (bbl),BOE (bbl)
S03,W0007,2025-09-29,ACTIVE,458.94,2524.75,198.39,879.73
S03,W0007,2025-09-30,ACTIVE,492.72,2298.04,213.04,875.73
S03,W0007,2025-10-01,ACTIVE,448.24,2311.77,193.86,833.54
S03,W0007,2025-10-02,ACTIVE,487.14,2455.7,210.74,896.42
S03,W0007,2025-10-03,ACTIVE,446.64,2693.1,193.27,895.49
S03,W0007,2025-10-04,ACTIVE,499.21,2523.74,216.08,919.83
S03,W0007,2025-10-05,ACTIVE,436.6,2450.62,189.03,845.04
S03,W0007,2025-10-07,ACTIVE,501.33,2625.11,217.16,938.85
S03,W0007,2025-10-08,ACTIVE,481.54,2441.48,208.64,888.45
S03,W0007,2025-10-09,ACTIVE,465.09,2248.05,201.57,839.77
S03,W0007,2025-10-10,ACTIVE,441.45,2614,191.37,877.12
S03,W0007,2025-10-11,ACTIVE,426.33,2465.42,184.86,837.23
S03,W0007,2025-10-13,ACTIVE,445.49,2277.5,193.27,825.07
S03,W0007,2025-10-14,ACTIVE,514.76,2537.58,223.39,937.69
S03,W0007,2025-10-15,ACTIVE,475.8,2667.96,206.53,920.46
S03,W0007,2025-10-16,ACTIVE,478.49,2538.42,207.75,901.56
S03,W0007,2025-10-17,ACTIVE,447.8,2812.28,194.48,916.51
S03,W0007,2025-10-18,ACTIVE,504.6,2296.37,219.2,887.33
S03,W0007,2025-10-19,ACTIVE,504.93,2305.08,219.4,889.11
S03,W0007,2025-10-20,ACTIVE,482.43,2507.49,209.68,900.35
S03,W0007,2025-10-21,ACTIVE,497.2,2600.31,216.16,930.59
S03,W0007,2025-10-22,ACTIVE,448.71,2599.86,195.13,882.02
S03,W0007,2025-10-23,ACTIVE,487.18,2420.58,211.91,890.61
S03,W0007,2025-10-24,ACTIVE,471.78,2370.31,205.27,866.83
S03,W0007,2025-10-26,ACTIVE,504.19,2287.08,219.48,885.37
S03,W0007,2025-10-27,ACTIVE,503.86,2398.93,219.39,903.68
S03,W0007,2025-10-28,ACTIVE,476.9,2639.05,207.71,916.74
S03,W0007,2025-10-29,ACTIVE,456.63,2483.89,198.93,870.61
S03,W0007,2025-10-30,ACTIVE,492.55,2684.07,214.64,939.9
S03,W0007,2025-10-31,ACTIVE,515.73,2658.46,224.8,958.81
S03,W0007,2025-11-01,ACTIVE,478.96,2823.7,208.82,949.58
S03,W0007,2025-11-02,ACTIVE,483.79,2540.56,210.98,907.22
S03,W0007,2025-11-03,ACTIVE,539.64,2540.53,235.4,963.06
S03,W0007,2025-11-04,ACTIVE,484.54,2449.5,211.42,892.79
S03,W0007,2025-11-05,ACTIVE,500.42,2383.58,218.4,897.68
S03,W0007,2025-11-06,ACTIVE,457.64,2308.54,199.79,842.4
S03,W0007,2025-11-07,ACTIVE,505.76,2553.86,220.85,931.4
S03,W0007,2025-11-08,ACTIVE,429.56,2462.62,187.62,840
S03,W0007,2025-11-09,ACTIVE,454.98,2273.61,198.78,833.92
S03,W0007,2025-11-10,ACTIVE,453.13,2739.48,198.02,909.71
S03,W0007,2025-11-11,ACTIVE,443.96,2435.98,194.06,849.96
S03,W0007,2025-11-12,ACTIVE,496.27,2435.02,216.98,902.11
S03,W0007,2025-11-13,ACTIVE,457.87,2292.4,200.25,839.94
S03,W0007,2025-11-14,ACTIVE,469.72,2334.46,205.48,858.8
S03,W0007,2025-11-16,ACTIVE,521.91,2171.23,228.43,883.78
S03,W0007,2025-11-17,ACTIVE,443.21,2294.35,194.04,825.6
S03,W0007,2025-11-18,ACTIVE,500.67,2332.4,219.25,889.4
S03,W0007,2025-11-19,ACTIVE,451.64,2470.87,197.83,863.45
S03,W0007,2025-11-21,ACTIVE,453.22,2125.13,198.62,807.41
S03,W0007,2025-11-22,ACTIVE,484.05,2455.96,212.19,893.38
S03,W0007,2025-11-23,ACTIVE,554.14,2431.3,242.98,959.36
S03,W0007,2025-11-24,ACTIVE,424.94,2330.84,186.38,813.41
S03,W0007,2025-11-25,ACTIVE,496.48,2667.87,217.81,941.13
S03,W0007,2025-11-26,ACTIVE,429.93,2323.6,188.66,817.2
S03,W0007,2025-11-27,ACTIVE,503.11,2568.48,220.83,931.19
S03,W0007,2025-11-28,ACTIVE,444.49,2223.05,195.15,815
S03,W0007,2025-11-29,ACTIVE,502.18,2153.88,220.54,861.16
S03,W0007,2025-11-30,ACTIVE,459.25,2732.58,201.74,914.68
S03,W0007,2025-12-01,ACTIVE,456.61,2445.61,200.63,864.21
S03,W0007,2025-12-02,ACTIVE,466.3,2336.16,204.94,855.66
S03,W0007,2025-12-03,ACTIVE,456.5,2374.33,200.69,852.22
S03,W0007,2025-12-04,ACTIVE,438.26,2346.63,192.72,829.37
S03,W0007,2025-12-05,ACTIVE,512.31,2567.71,225.34,940.26
S03,W0007,2025-12-06,ACTIVE,494.27,2229.15,217.46,865.8
S03,W0007,2025-12-07,ACTIVE,412.38,2320.39,181.48,799.11
S03,W0007,2025-12-08,ACTIVE,489.34,2518.48,215.4,909.09
S03,W0007,2025-12-09,ACTIVE,459.91,2264,202.5,837.24
S03,W0007,2025-12-10,ACTIVE,516.15,2488.89,225.56,930.96
S03,W0007,2025-12-11,ACTIVE,477,2807.8,210.13,944.97
S03,W0007,2025-12-12,ACTIVE,449.62,2059.45,198.12,792.86
S03,W0007,2025-12-13,ACTIVE,462.56,2306.08,203.88,846.91
S03,W0007,2025-12-14,ACTIVE,488.82,2530.13,215.5,910.51
S03,W0007,2025-12-15,ACTIVE,457.7,2192.16,201.84,823.06
S03,W0007,2025-12-16,ACTIVE,399.85,2368.8,176.37,794.65
S03,W0007,2025-12-17,ACTIVE,461.43,2468.78,203.59,872.89
S03,W0007,2025-12-18,ACTIVE,495.89,2486.67,218.85,910.34
S03,W0007,2025-12-19,ACTIVE,487.39,2291.47,215.15,869.3
S03,W0007,2025-12-20,ACTIVE,455.16,2443.53,200.98,862.42
S03,W0007,2025-12-21,ACTIVE,459.84,2265.64,203.09,837.45
S03,W0007,2025-12-24,ACTIVE,452.98,2563.31,200.22,880.2
S03,W0007,2025-12-26,ACTIVE,483.24,2545.82,213.7,907.54
S03,W0007,2025-12-27,ACTIVE,547.94,2613.22,242.38,983.48
S03,W0007,2025-12-28,ACTIVE,463.66,2199.42,205.15,830.23
S03,W0007,2025-12-29,ACTIVE,480.27,2377.39,212.55,876.5
S03,W0007,2025-12-31,ACTIVE,416.36,2551.75,184.36,841.65
S03,W0007,2026-01-01,ACTIVE,464.48,2734.99,205.72,920.31
S03,W0007,2026-01-02,ACTIVE,474.3,2387.85,210.13,872.28
S03,W0007,2026-01-03,ACTIVE,456.32,2427.42,202.22,860.89
S03,W0007,2026-01-04,ACTIVE,470.16,2419.1,208.4,873.34
S03,W0007,2026-01-05,ACTIVE,453.69,2191.64,201.15,818.96
S03,W0007,2026-01-06,ACTIVE,461.98,2125.36,204.88,816.21
S03,W0007,2026-01-07,ACTIVE,433.66,2589.01,192.37,865.16
S03,W0007,2026-01-08,ACTIVE,506.37,2469.56,224.68,917.96
S03,W0007,2026-01-10,ACTIVE,439.4,2557.77,195.07,865.7
S03,W0007,2026-01-11,ACTIVE,477.8,2503.34,212.17,895.02
S03,W0007,2026-01-12,ACTIVE,408.12,2254.24,181.27,783.83
S03,W0007,2026-01-13,ACTIVE,446.23,2256.91,198.25,822.38
S03,W0007,2026-01-14,ACTIVE,448.18,2188.48,199.17,812.93
S03,W0007,2026-01-15,ACTIVE,469.62,2062.88,208.75,813.43
S03,W0007,2026-01-16,ACTIVE,475.51,2453.02,211.42,884.35
S03,W0007,2026-01-17,ACTIVE,497.05,2105.61,221.06,847.99
S03,W0007,2026-01-18,ACTIVE,492.74,2416.4,219.2,895.47
S03,W0007,2026-01-19,ACTIVE,476.92,2479.21,212.22,890.12
S03,W0007,2026-01-20,ACTIVE,426.18,2243.31,189.69,800.07
S03,W0007,2026-01-21,ACTIVE,432.43,2599.08,192.52,865.61
S03,W0007,2026-01-22,ACTIVE,437.31,2592.62,194.74,869.41
S03,W0007,2026-01-23,ACTIVE,453.69,1991.22,202.09,785.56
S03,W0007,2026-01-24,ACTIVE,446.17,2292.22,198.79,828.21
S03,W0007,2026-01-25,ACTIVE,398.27,2139.6,177.5,754.87
S03,W0007,2026-01-26,ACTIVE,466.63,2303.8,208.01,850.6
S03,W0007,2026-01-27,ACTIVE,469.32,2611.89,209.26,904.64
S03,W0007,2026-01-28,ACTIVE,454.24,2606.92,202.59,888.73
S03,W0007,2026-01-29,ACTIVE,476.68,2294.56,212.66,859.11
S03,W0007,2026-01-30,ACTIVE,434.01,2494.22,193.67,849.71
S03,W0007,2026-01-31,ACTIVE,474.57,2674.62,211.82,920.34
S03,W0007,2026-02-01,ACTIVE,471.96,2499.62,210.71,888.56
S03,W0007,2026-02-02,ACTIVE,431.94,2434.35,192.9,837.67
S03,W0007,2026-02-05,ACTIVE,435.59,2156.11,196.86,794.94
S03,W0007,2026-02-06,ACTIVE,450.1,2592.39,201.21,882.17
S03,W0007,2026-02-07,ACTIVE,448.8,2036.76,200.68,788.26
S03,W0007,2026-02-08,ACTIVE,434.96,1952.46,194.54,760.37
S03,W0007,2026-02-09,ACTIVE,439.51,2355.99,196.63,832.18
S03,W0007,2026-02-11,ACTIVE,429.77,2046.87,192.37,770.92
S03,W0007,2026-02-12,ACTIVE,465.52,2311.43,208.42,850.76
S03,W0007,2026-02-13,ACTIVE,512.42,2215.38,229.48,881.65
S03,W0007,2026-02-14,ACTIVE,435.56,2469.81,195.11,847.2
S03,W0007,2026-02-15,ACTIVE,428.08,2409.52,191.81,829.67
S03,W0007,2026-02-16,ACTIVE,402.68,2732.84,180.48,858.15
S03,W0007,2026-02-17,ACTIVE,492.04,2488.98,220.58,906.87
S03,W0007,2026-02-18,ACTIVE,421.02,2345.55,188.79,811.95
S03,W0007,2026-02-20,ACTIVE,413.2,2411.13,185.38,815.06
S03,W0007,2026-02-21,ACTIVE,472.76,2317.21,212.16,858.96
S03,W0007,2026-02-22,ACTIVE,448.78,2618.05,201.45,885.12
S03,W0007,2026-02-23,ACTIVE,423.6,2293.22,190.19,805.8
S03,W0007,2026-02-24,ACTIVE,436.78,2343.96,196.16,827.44
S03,W0007,2026-02-25,ACTIVE,465.81,2571.33,209.25,894.37
S03,W0007,2026-02-26,ACTIVE,452.68,2560.89,203.4,879.5
S03,W0007,2026-02-27,ACTIVE,455.4,2239.21,204.68,828.6
S03,W0007,2026-02-28,ACTIVE,411.04,2460.38,184.79,821.1
S03,W0007,2026-03-01,ACTIVE,444.28,2307.31,199.78,828.83
S03,W0007,2026-03-02,ACTIVE,426.66,2242.98,191.23,800.49
S03,W0007,2026-03-03,ACTIVE,443,2248.48,199.31,817.75
S03,W0007,2026-03-04,ACTIVE,394.07,2332.38,177.34,782.8
S03,W0007,2026-03-05,ACTIVE,470.28,2368.85,211.69,865.09
S03,W0007,2026-03-06,ACTIVE,389.78,2529.59,175.5,811.38
S03,W0007,2026-03-07,ACTIVE,451.28,2249.76,203.24,826.24
S03,W0007,2026-03-09,ACTIVE,518.43,2404.35,233.61,919.16
S03,W0007,2026-03-10,ACTIVE,451.9,2080.03,203.68,798.57
S03,W0007,2026-03-11,ACTIVE,456.08,2323.38,205.62,843.31
S03,W0007,2026-03-12,ACTIVE,417.78,2268.12,188.39,795.8
S03,W0007,2026-03-13,ACTIVE,468.03,2362.04,211.11,861.7
S03,W0007,2026-03-14,ACTIVE,442.47,2376.17,199.63,838.5
S03,W0007,2026-03-16,ACTIVE,433.69,2335.99,195.77,823.02
S03,W0007,2026-03-17,ACTIVE,509.82,2224.01,230.19,880.49
S03,W0007,2026-03-19,ACTIVE,432.3,2280.67,195.29,812.41
S03,W0007,2026-03-20,ACTIVE,486.19,2245.89,219.7,860.51
S03,W0007,2026-03-21,ACTIVE,471.88,2023.76,213.28,809.17
S03,W0007,2026-03-22,ACTIVE,457.03,2160.35,206.62,817.09
S03,W0007,2026-03-23,ACTIVE,434.26,2290.7,196.38,816.04
S03,W0007,2026-03-24,ACTIVE,417.48,2284.59,188.84,798.25
S03,W0007,2026-03-25,ACTIVE,470.96,2180.12,213.09,834.31
S03,W0007,2026-03-26,ACTIVE,416.99,2136.12,188.71,773.01
S03,W0007,2026-03-27,ACTIVE,501.81,2213.06,227.16,870.65
S03,W0007,2026-03-28,ACTIVE,490.18,2348.46,221.95,881.59
S03,W0007,2026-03-29,ACTIVE,423.75,2202,191.92,790.75
S03,W0007,2026-04-01,ACTIVE,381.99,2162.93,173.14,742.48
S03,W0007,2026-04-02,ACTIVE,464.62,2446.05,209.09,872.3
S03,W0007,2026-04-03,ACTIVE,424.32,2630.3,192.42,862.7
S03,W0007,2026-04-04,ACTIVE,458.62,2402.07,208.03,858.97
S03,W0007,2026-04-06,ACTIVE,405.09,1975.34,183.84,734.31
S03,W0007,2026-04-07,ACTIVE,433.19,2469.71,196.65,844.81
S03,W0007,2026-04-08,ACTIVE,472.38,2188.82,214.49,837.18
S03,W0007,2026-04-09,ACTIVE,444.7,2351.13,201.97,836.56
S03,W0007,2026-04-10,ACTIVE,471.17,2583.61,214.05,901.77
S03,W0007,2026-04-11,ACTIVE,426.1,2309.85,193.63,811.08
S03,W0007,2026-04-12,ACTIVE,450.39,2249.84,204.72,825.36
S03,W0007,2026-04-13,ACTIVE,468,2097.1,212.78,817.52
S03,W0007,2026-04-14,ACTIVE,401.58,2305.18,182.62,785.78
S03,W0007,2026-04-15,ACTIVE,434.86,2142.77,197.81,791.99
S03,W0007,2026-04-16,ACTIVE,456.82,2211.7,207.85,825.44
S03,W0007,2026-04-17,ACTIVE,462.04,2420.2,210.28,865.41
S03,W0007,2026-04-18,ACTIVE,427.9,2369.75,194.79,822.86
S03,W0007,2026-04-19,ACTIVE,456.5,2326.9,207.86,844.32
S03,W0007,2026-04-20,ACTIVE,391.45,2241.42,178.29,765.02
S03,W0007,2026-04-21,ACTIVE,457.86,2641.59,208.59,898.13
S03,W0007,2026-04-22,ACTIVE,458.93,2463.54,209.13,869.52
S03,W0007,2026-04-23,ACTIVE,460.49,2320.46,209.9,847.23
S03,W0007,2026-04-24,ACTIVE,431.76,2416.86,196.85,834.57
S03,W0007,2026-04-25,ACTIVE,408.13,2382.47,186.12,805.21
S03,W0007,2026-04-26,ACTIVE,426.24,1945.09,194.43,750.42
S03,W0007,2026-04-27,ACTIVE,420.34,2128.88,191.79,775.15
S03,W0007,2026-04-28,ACTIVE,479.84,2644.56,218.99,920.6
S03,W0007,2026-04-29,ACTIVE,417.38,2078.06,190.54,763.72
S03,W0007,2026-04-30,ACTIVE,425.71,2224.13,194.39,796.4
S03,W0007,2026-05-01,ACTIVE,471.44,2082.63,215.32,818.55
S03,W0007,2026-05-03,ACTIVE,406.9,2109.98,185.94,758.56
S03,W0007,2026-05-04,ACTIVE,472.83,2443.96,216.12,880.16
S03,W0007,2026-05-05,ACTIVE,386.87,2422.75,176.88,790.66
S03,W0007,2026-05-06,ACTIVE,418.24,2548.12,191.27,842.93
S03,W0007,2026-05-07,ACTIVE,439.75,2129.37,201.16,794.65
S03,W0007,2026-05-08,ACTIVE,471.66,2075.98,215.81,817.66
S03,W0007,2026-05-09,ACTIVE,454.1,2160.5,207.83,814.18
S03,W0007,2026-05-10,ACTIVE,476.79,2336.08,218.27,866.14
S03,W0007,2026-05-11,ACTIVE,417.06,2075.64,190.97,763
S03,W0007,2026-05-12,ACTIVE,470.87,2073.24,215.67,816.41
S03,W0007,2026-05-13,ACTIVE,452.3,2141.85,207.21,809.28
S03,W0007,2026-05-14,ACTIVE,440.83,2158.44,202.01,800.57
S03,W0007,2026-05-15,ACTIVE,462.2,2398.88,211.86,862.01
S03,W0007,2026-05-16,ACTIVE,421.33,2560.11,193.17,848.02
S03,W0007,2026-05-17,ACTIVE,412.47,2471.65,189.16,824.41
S03,W0007,2026-05-18,ACTIVE,424.75,2065.09,194.84,768.93
S03,W0007,2026-05-19,ACTIVE,407.4,2234.33,186.93,779.79
S03,W0007,2026-05-20,ACTIVE,429.27,2367.45,197.01,823.85
S03,W0007,2026-05-21,ACTIVE,414.94,2062.54,190.48,758.7
S03,W0007,2026-05-22,ACTIVE,477.27,2244.59,219.15,851.37
S03,W0007,2026-05-23,ACTIVE,426.89,2104.34,196.07,777.61
S03,W0007,2026-05-24,ACTIVE,408.76,2068.2,187.79,753.46
S03,W0007,2026-05-25,ACTIVE,470.26,2084.26,216.1,817.64
S03,W0007,2026-05-26,ACTIVE,452.29,1890.21,207.89,767.33
S03,W0007,2026-05-27,ACTIVE,430.86,2359.52,198.1,824.11
S03,W0007,2026-05-28,ACTIVE,430.57,2051.22,198.01,772.44
S03,W0007,2026-05-29,ACTIVE,440.44,2381.38,202.6,837.34
S03,W0007,2026-05-30,ACTIVE,438.11,2417.53,201.58,841.03
S03,W0007,2026-05-31,ACTIVE,413.62,2181.39,190.36,777.19
S03,W0007,2026-06-01,ACTIVE,435.86,2086.82,200.65,783.66
S03,W0007,2026-06-02,ACTIVE,434.78,2413.83,200.2,837.09
S03,W0007,2026-06-03,ACTIVE,408.09,2250.23,187.96,783.13
S03,W0007,2026-06-04,ACTIVE,462.85,2078.46,213.24,809.26
S03,W0007,2026-06-05,ACTIVE,399.24,2187.89,183.98,763.89
S03,W0007,2026-06-06,ACTIVE,393.73,2257.34,181.48,769.95
S03,W0007,2026-06-07,ACTIVE,427.97,2117.82,198.02,780.94
S03,W0007,2026-06-08,ACTIVE,436.37,2406.18,201.24,837.4
S03,W0007,2026-06-09,ACTIVE,459.47,2232.39,211.95,831.54
S03,W0007,2026-06-11,ACTIVE,412.95,2075.73,190.58,758.91
S03,W0007,2026-06-12,ACTIVE,428.65,2058.66,197.88,771.76
S03,W0007,2026-06-13,ACTIVE,474.26,2565.74,218.99,901.88
S03,W0007,2026-06-14,ACTIVE,456.28,2102.98,210.74,806.78
S03,W0007,2026-06-15,ACTIVE,442.28,2209.17,204.33,810.47
S03,W0007,2026-06-17,ACTIVE,488.56,2210.46,225.82,856.97
S03,W0007,2026-06-18,ACTIVE,480.52,2247.63,222.16,855.13
S03,W0007,2026-06-20,ACTIVE,403.11,2277.28,186.47,782.66
S03,W0007,2026-06-21,ACTIVE,415.57,2087.94,192.28,763.56
S03,W0007,2026-06-23,ACTIVE,432.69,2233.84,200.3,805
S03,W0007,2026-06-24,ACTIVE,405.68,2378.48,187.85,802.09
S03,W0007,2026-06-25,ACTIVE,386.49,2463.25,179.01,797.03
S03,W0007,2026-06-26,ACTIVE,410.68,2452.59,190.26,819.45
S03,W0007,2026-06-27,ACTIVE,418.51,2287.73,193.94,799.8
S03,W0007,2026-06-29,ACTIVE,423.56,2402.01,196.38,823.9
S03,W0007,2026-06-30,ACTIVE,403.11,2287.04,186.94,784.28
S03,W0007,2026-07-01,ACTIVE,441.91,1829.55,204.99,746.84
S03,W0007,2026-07-02,ACTIVE,385.71,2358.24,178.96,778.75
S03,W0007,2026-07-03,ACTIVE,406.16,2267.63,188.5,784.1
S03,W0007,2026-07-04,ACTIVE,474.11,1840.03,220.09,780.78
S03,W0007,2026-07-05,ACTIVE,448.83,2136.74,208.41,804.95
S03,W0007,2026-07-07,ACTIVE,414.25,2200.95,192.45,781.08
S03,W0007,2026-07-08,ACTIVE,427.55,2350.11,198.68,819.24
S03,W0007,2026-07-09,ACTIVE,370.26,2201.52,172.1,737.18
S03,W0007,2026-07-11,ACTIVE,375.25,2075.97,174.5,721.24
S03,W0007,2026-07-12,ACTIVE,434.46,2400.71,202.1,834.58
S03,W0007,2026-07-13,ACTIVE,438.12,2089.68,203.84,786.4
S03,W0007,2026-07-14,ACTIVE,410.86,2238.94,191.21,784.02
S03,W0007,2026-07-15,ACTIVE,426.82,2042.92,198.69,767.31
S03,W0007,2026-07-16,ACTIVE,378.56,2301.61,176.27,762.16
S03,W0007,2026-07-17,ACTIVE,399.51,2185.57,186.07,763.77
S03,W0007,2026-07-18,ACTIVE,417.94,2343.82,194.7,808.58
S03,W0007,2026-07-19,ACTIVE,423.3,2336.87,197.25,812.78
S03,W0007,2026-07-20,ACTIVE,408.85,2210.7,190.56,777.3
S03,W0007,2026-07-21,ACTIVE,416.92,2013.85,194.37,752.56
S03,W0007,2026-07-23,ACTIVE,406.52,2223.29,189.62,777.07
S03,W0007,2026-07-24,ACTIVE,440.17,2378.8,205.37,836.64
S03,W0007,2026-07-25,ACTIVE,446.19,1991.82,208.23,778.16
S03,W0007,2026-07-26,ACTIVE,363.75,2174.16,169.8,726.11
S03,W0007,2026-07-27,ACTIVE,377.87,2192.6,176.44,743.3
S03,W0007,2026-07-28,ACTIVE,406.58,2209.6,189.89,774.85
S03,W0007,2026-07-29,ACTIVE,400.5,1982.71,187.1,730.95
S03,W0007,2026-07-30,ACTIVE,415.18,2460.98,194,825.34
S03,W0007,2026-07-31,ACTIVE,417.57,2099.09,195.17,767.42
S03,W0007,2026-08-01,ACTIVE,417.86,2189.62,195.36,782.8
S03,W0007,2026-08-02,ACTIVE,429.65,2133.75,200.92,785.28
S03,W0007,2026-08-03,ACTIVE,424.58,1919.91,194.96,744.57
S03,W0007,2026-08-04,ACTIVE,376.79,2173.46,176.29,739.03
S03,W0007,2026-08-05,ACTIVE,441.05,2203.35,206.4,808.28
S03,W0007,2026-08-06,ACTIVE,395.79,2146.84,185.27,753.6
S03,W0007,2026-08-07,ACTIVE,396.58,2357.11,185.69,789.43
S03,W0007,2026-08-08,ACTIVE,440.8,2342.63,206.44,831.24
S03,W0007,2026-08-10,ACTIVE,419.65,2278.98,196.64,799.48
S03,W0007,2026-08-11,ACTIVE,460.77,2014.81,215.96,796.57
S03,W0007,2026-08-12,ACTIVE,406.83,1965.97,190.73,734.49
S03,W0007,2026-08-13,ACTIVE,421.83,2321.61,197.81,808.77
S03,W0007,2026-08-14,ACTIVE,411.59,1975.88,193.06,740.9
S03,W0007,2026-08-15,ACTIVE,417.4,2247.81,195.83,792.04
S03,W0007,2026-08-16,ACTIVE,407.08,2088.76,191.04,755.21
S03,W0007,2026-08-17,ACTIVE,396.97,1903.9,186.34,714.29
S03,W0007,2026-08-18,ACTIVE,416.84,2180.58,195.71,780.27
S03,W0007,2026-08-19,ACTIVE,361.96,2035.79,169.99,701.26
S03,W0007,2026-08-20,ACTIVE,413.21,2271.88,194.11,791.86
S03,W0007,2026-08-21,ACTIVE,377.62,2247.87,177.44,752.27
S03,W0007,2026-08-22,ACTIVE,460.58,2185.23,216.47,824.79
S03,W0007,2026-08-23,ACTIVE,402.96,2056.05,189.44,745.64
S03,W0007,2026-08-24,ACTIVE,413.48,2118.18,194.43,766.51
S03,W0007,2026-08-25,ACTIVE,386.24,2053.04,181.67,728.41
S03,W0007,2026-08-26,ACTIVE,422.22,2348.05,198.64,813.56
S03,W0014,2025-08-27,ACTIVE,446.44,2465.17,191.33,857.3
S03,W0014,2025-08-28,ACTIVE,440.08,2691.46,188.66,888.66
S03,W0014,2025-08-29,ACTIVE,472.91,2534.79,202.78,895.38
S03,W0014,2025-08-30,ACTIVE,507.66,2385.36,217.74,905.22
S03,W0014,2025-08-31,ACTIVE,478.97,2511.06,205.49,897.48
S03,W0014,2025-09-01,ACTIVE,409.05,2301.95,175.54,792.71
S03,W0014,2025-09-02,ACTIVE,490.85,2048.83,210.7,832.32
S03,W0014,2025-09-03,ACTIVE,453.85,2349.25,194.86,845.39
S03,W0014,2025-09-04,ACTIVE,467.06,2338.6,200.59,856.83
S03,W0014,2025-09-05,ACTIVE,459.16,2189.38,197.25,824.06
S03,W0014,2025-09-06,ACTIVE,433.12,2241.02,186.11,806.62
S03,W0014,2025-09-07,ACTIVE,426.38,2476.84,183.26,839.19
S03,W0014,2025-09-08,ACTIVE,438.66,2405.54,188.59,839.58
S03,W0014,2025-09-09,ACTIVE,393.12,2373.37,169.05,788.68
S03,W0014,2025-09-10,ACTIVE,473.02,1890.32,203.46,788.07
S03,W0014,2025-09-11,ACTIVE,442.33,2266.43,190.31,820.07
S03,W0014,2025-09-12,ACTIVE,467.83,2382.14,201.34,864.85
S03,W0014,2025-09-13,ACTIVE,438.93,2537.27,188.95,861.81
S03,W0014,2025-09-14,ACTIVE,433.31,2232.63,186.58,805.42
S03,W0014,2025-09-15,ACTIVE,449.68,2208.75,193.68,817.81
